baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
461.8962055625426	-0.443829842828766	0.3017179391836554	-1.4710091286902474	0.14128864814281836	0.7305842021351333	ENSG00000188694
2300.924546388577	-0.362617709082272	0.24791917629274202	-1.462644860735155	0.1435645812055939	0.7305842021351333	ENSG00000142166
3482.8648396971644	-0.2412058108453083	0.17128816268164432	-1.4081872738258785	0.15907562360010774	0.7556444856767854	ENSG00000160214
629.228048358684	0.4821439790946501	0.3477746228432352	1.3863690661293133	0.16563423714947667	0.7556444856767854	ENSG00000272804
100.45134521716044	-0.7286428480359983	0.5310758889040128	-1.3720126694881718	0.17005949377717378	0.7556444856767854	ENSG00000186924
343.7807667203208	0.5210004038200922	0.3861250013065405	1.349305023132847	0.17723901287071794	0.7556444856767854	ENSG00000159231
2710.4810795705052	0.2568643647904935	0.1907389726886852	1.3466800264764713	0.17808330778641795	0.7556444856767854	ENSG00000184900
5621.1452405727405	0.2971568103738919	0.22130213959776607	1.342765193838603	0.1793480170871164	0.7556444856767854	ENSG00000155307
7442.717928109014	-0.20518130917335645	0.1528860830394866	-1.3420535413963306	0.17957863605490043	0.7556444856767854	ENSG00000160298
976.3170494579429	-0.3606330067602486	0.26976500784053925	-1.3368413110621906	0.181274441291369	0.7556444856767854	ENSG00000276076
3058.6269175276616	-0.2911727181371105	0.21848490121107683	-1.3326903439236308	0.18263344335532813	0.7556444856767854	ENSG00000160194
184.67430532265627	-0.5641320721757146	0.4316563315059498	-1.3069009556921993	0.19124635149585834	0.7556444856767854	ENSG00000206107
10401.566496747724	-0.2159771783114686	0.16593561896184758	-1.3015721378128389	0.1930626895557851	0.7556444856767854	ENSG00000157551
688.3537624618532	0.332453263091924	0.2573579122908675	1.2917934410199259	0.19642868740533886	0.7556444856767854	ENSG00000160181
10181.374223733255	0.23387845416366052	0.1816366643632632	1.2876169851694514	0.19787932381786988	0.7556444856767854	ENSG00000159200
799.4942624115306	-0.3846825629446172	0.2992435331946266	-1.2855167122172075	0.19861178052205905	0.7556444856767854	ENSG00000160180
2681.146558493407	-0.37381548654286473	0.2932910825068197	-1.2745545597492645	0.20246694967489906	0.7556444856767854	ENSG00000154736
2308.8374194077414	-0.26946221215918026	0.21215067793479436	-1.2701454210860494	0.204032834825457	0.7556444856767854	ENSG00000177692
140.6611660296625	-0.5875120644107159	0.4644635322114672	-1.2649261430997032	0.20589780475987937	0.7556444856767854	ENSG00000186965
2797.7224947188693	0.2547921456002935	0.2035398015362007	1.2518050213141105	0.21064092000943288	0.7556444856767854	ENSG00000159261
116.54841195774026	-0.6539062572835707	0.5229931932287366	-1.250315043770709	0.21118448507997498	0.7556444856767854	ENSG00000184032
9560.022948197085	-0.19507988890260936	0.15970594074472216	-1.2214942537073794	0.2218989399764389	0.7817670346862231	ENSG00000160310
5417.926546439508	0.23708873490874513	0.19726827129550617	1.2018594442569441	0.22941798965613486	0.7862393517877879	ENSG00000160223
7674.0802817583335	-0.19730919751291495	0.1647671245757721	-1.1975034341403317	0.231110389832994	0.7862393517877879	ENSG00000205758
7463.611576903238	-0.24890643508608332	0.20890670904502417	-1.1914717158865313	0.2334684538059807	0.7862393517877879	ENSG00000183778
338.5681333165785	-0.423834334933402	0.3586258648837015	-1.1818286867592411	0.23727368276464778	0.7874735268565847	ENSG00000249209
13809.895235922242	0.22153405806906426	0.18954430990137255	1.1687718728372127	0.24249555560539143	0.7933068890519234	ENSG00000160305
2949.5585667718456	0.3030835543539188	0.2629868004522638	1.152466792373989	0.24912930801218397	0.7952280010341278	ENSG00000280433
174.97558990690555	-0.482741616583779	0.4205284061116455	-1.1479405661257913	0.2509931001680475	0.7952280010341278	ENSG00000279493
5324.041708652974	0.19085745867203535	0.16714203104053568	1.141887875143435	0.25350062915061716	0.7952280010341278	ENSG00000184787
1715.698087236221	-0.261860536776773	0.23782283096573628	-1.1010740041796068	0.27086444999462195	0.838215662821195	ENSG00000160202
3347.511907907119	-0.2790763939818395	0.25793000702449675	-1.0819849818998932	0.27925920122243136	0.8526714277324904	ENSG00000160208
7086.555950706867	0.21661616411323512	0.20194651865443317	1.0726412396536746	0.28343211401346946	0.8540257119616382	ENSG00000159267
1274.3755546146883	0.38088872121551176	0.3626919544819555	1.0501714099491049	0.2936393116716477	0.8704948003112194	ENSG00000166265
136.81999262714683	0.5279010102754139	0.5056680355595689	1.0439675303803655	0.2965004123330791	0.8704948003112194	ENSG00000232263
8060.925219810583	-0.16464073225177403	0.1593381411254809	-1.0332788564548225	0.30147341901028435	0.8738913032070268	ENSG00000157538
1542.4620484211214	0.21338114353221974	0.21220211952863827	1.0055561367916608	0.31462913272952303	0.9003081144207719	ENSG00000142182
6958.958322346832	0.17795856526264586	0.1790611320827823	0.9938425117315426	0.3202995458381233	0.9003081144207719	ENSG00000160200
474.3813235250696	-0.3464563935985397	0.35105666895762444	-0.9868959180500854	0.32369366555595336	0.9003081144207719	ENSG00000205445
7598.259384639493	0.19916527664445674	0.20323069904018343	0.979996022181064	0.32708808218614216	0.9003081144207719	ENSG00000155313
3580.7214309552755	-0.22239882047181458	0.23174047036787154	-0.9596891734912433	0.33721167373712035	0.9003081144207719	ENSG00000183255
144.93606727326488	0.5136320031349167	0.5396357612175793	0.9518123891122592	0.34119213772553075	0.9003081144207719	ENSG00000187026
4332.139166154596	0.23023076859330588	0.24282250569052105	0.948144274924568	0.343056011248926	0.9003081144207719	ENSG00000159263
2283.0765950225837	0.19639224263642155	0.21020106211759793	0.934306614143315	0.35014575349653293	0.9003081144207719	ENSG00000205927
100.63855736979342	-0.4936470255291026	0.5303240551544188	-0.9308403432413854	0.3519361574802161	0.9003081144207719	ENSG00000206106
142.69446750042547	0.47062334277381873	0.5100654333199309	0.9226724887248481	0.3561779069591331	0.9003081144207719	ENSG00000244362
17830.687278194488	0.17356216409456332	0.18817861988268875	0.922326692600693	0.35635819490357123	0.9003081144207719	ENSG00000197381
5862.674099209762	-0.14057365254303228	0.1541333607497865	-0.9120261302239009	0.3617549623536621	0.9003081144207719	ENSG00000142173
247.6294772076143	0.42222386027924125	0.4710960237611772	0.8962585948152435	0.37011466749167926	0.9003081144207719	ENSG00000198390
2657.8335248704175	0.15798276462261784	0.17634164408832312	0.8958902784386541	0.37031136680533	0.9003081144207719	ENSG00000159128
96.60386441903646	0.4760948853129731	0.5423287659817349	0.8778713488507958	0.3800135392133595	0.9003081144207719	ENSG00000186967
93.83533645838013	0.4610513264171793	0.528925383845215	0.8716755529209042	0.38338540070368826	0.9003081144207719	ENSG00000186930
1800.0030188728356	-0.16906659462685197	0.19443951642203644	-0.8695073806904979	0.3845696728595221	0.9003081144207719	ENSG00000154640
66.52331066059361	0.48524706065957435	0.5596464870425332	0.8670599599827302	0.38590915759937144	0.9003081144207719	ENSG00000231068
9172.940945301896	-0.12968935459113656	0.15071695418589884	-0.8604828520564037	0.3895229320944833	0.9003081144207719	ENSG00000185917
1541.6833520311934	0.20839469562270302	0.24338708027640096	0.8562274356799915	0.39187198983267113	0.9003081144207719	ENSG00000154646
3146.4677201365894	-0.15245315542411636	0.17891491517789582	-0.8520986373468729	0.3941593482288633	0.9003081144207719	ENSG00000273590
2988.508299252154	-0.23085922519596	0.27260957179732587	-0.8468493005359123	0.3970791247008645	0.9003081144207719	ENSG00000154639
12848.708965148968	-0.15713533320257939	0.1949160962155159	-0.8061690966190762	0.4201453549127586	0.9396082614918301	ENSG00000159216
198.4508143236605	-0.28835178973679343	0.36197041379982464	-0.7966170127270582	0.42567349381087305	0.9396082614918301	ENSG00000187005
95.33352603125206	-0.4192674609030162	0.5315242783284984	-0.7888020886298932	0.43022768858766836	0.9396082614918301	ENSG00000186925
2549.8117060826025	0.15077255884284688	0.1923651101962314	0.7837832894387344	0.4331672807470707	0.9396082614918301	ENSG00000185272
7363.102464048287	-0.12426781247326138	0.16018387190672315	-0.7757822993916885	0.4378775368865078	0.9396082614918301	ENSG00000183570
1446.2257881209807	0.1741439070529036	0.2269175475521012	0.767432527503936	0.44282439520209044	0.9396082614918301	ENSG00000242220
17731.29009416132	-0.1393869790738747	0.18200689972246475	-0.7658334892051921	0.44377538485561785	0.9396082614918301	ENSG00000185658
930.1024230044534	0.19043130038559378	0.25055786784160916	0.7600292181045196	0.44723712009873134	0.9396082614918301	ENSG00000160307
477.10541593613897	-0.2899342091715398	0.38778602106931614	-0.7476654480015784	0.4546619771109778	0.9437674553499131	ENSG00000277277
431.53669591442815	-0.2705803617936932	0.3673950712956006	-0.7364833742584105	0.4614365818770654	0.9437674553499131	ENSG00000189169
9304.994765516198	-0.20221985828429323	0.27717824025801635	-0.7295661380058306	0.46565542683009464	0.9437674553499131	ENSG00000160294
1936.5265342917828	-0.15252168669679347	0.21078468896984245	-0.7235899696614831	0.4693175011033094	0.9437674553499131	ENSG00000160188
209.5650311549078	0.32371096086775314	0.4499675159819453	0.7194096226287185	0.4718885696402414	0.9437674553499131	ENSG00000184724
3445.3171638386443	0.1443002827851565	0.20151528741075883	0.716076108365029	0.4739443553067249	0.9437674553499131	ENSG00000154727
610.3831446018067	-0.21422824876588484	0.30316175626590586	-0.706646680651841	0.4797860719969504	0.9462141237636227	ENSG00000265590
3774.7750143865915	-0.18634252937417997	0.2680216882111843	-0.695251681376448	0.4868975892439096	0.9462141237636227	ENSG00000241945
5181.095668643038	-0.11551523160770806	0.1673892150408163	-0.6900996075496306	0.49013154996749037	0.9462141237636227	ENSG00000160221
7017.916843604921	-0.12709885364217882	0.1848425009048011	-0.6876062216212828	0.4917007892046773	0.9462141237636227	ENSG00000275895
2343.526062275	0.14112613064267857	0.20978278508858814	0.672725031193971	0.5011222398902586	0.9563082744572435	ENSG00000185437
363.93123729225374	-0.2915271606959514	0.4641954279946162	-0.6280267816410561	0.5299863957623503	0.9922583379435377	ENSG00000212935
446.9877701319981	0.24216153454658487	0.39587397285946774	0.6117137047364071	0.5407271929327244	0.9922583379435377	ENSG00000197683
426.3096016715318	0.21029783922644396	0.34816482819550193	0.6040180460398409	0.5458316443936485	0.9922583379435377	ENSG00000241123
2109.5777499596397	-0.1465855967056453	0.24314701911895037	-0.6028681627963283	0.5465963970916765	0.9922583379435377	ENSG00000205670
7083.071642055241	0.10024781986536749	0.1671495597127877	0.5997492307944026	0.5486733730098678	0.9922583379435377	ENSG00000156265
4693.598117840598	-0.1354171369228547	0.22768952430708034	-0.5947446960283527	0.5520141401490237	0.9922583379435377	ENSG00000156261
5238.5502374626885	0.09997900239780466	0.17814498799417308	0.5612226508504121	0.5746457634932609	0.9922583379435377	ENSG00000160282
4995.65162746598	-0.11282451628578465	0.204651608341989	-0.5513004134189161	0.5814277551390012	0.9922583379435377	ENSG00000160224
2161.8981288810064	0.11845627583535882	0.21523325027779178	0.5503623426328074	0.5820708719860357	0.9922583379435377	ENSG00000183527
2621.834186415053	-0.13852955891171947	0.2543200381677823	-0.5447056390433832	0.5859559858658799	0.9922583379435377	ENSG00000159212
3402.8596659645486	-0.10434477290357345	0.19279577625259633	-0.5412191850451302	0.5883565154500705	0.9922583379435377	ENSG00000160213
338.471972406454	0.1945784614490213	0.3707376019937509	0.5248414522902942	0.5996934125851274	0.9922583379435377	ENSG00000182816
252.35582752578117	0.2179990593895818	0.41570032346490815	0.5244139758481196	0.5999906379643101	0.9922583379435377	ENSG00000160182
4128.165078443323	-0.11340372507984144	0.21824384622459883	-0.5196193479981815	0.6033289100919371	0.9922583379435377	ENSG00000175894
12828.131691505772	-0.07980732871182492	0.1567146959955893	-0.5092523595494266	0.6105753463734849	0.9922583379435377	ENSG00000160216
71.03375786687803	0.28397408349081454	0.5586075007177286	0.5083606702845013	0.6112004292867574	0.9922583379435377	ENSG00000206102
2318.334688700104	0.15730132332284605	0.3099247453978528	0.5075468340577876	0.6117711838438565	0.9922583379435377	ENSG00000160233
24117.19481263508	-0.075480991709881	0.15210339648631213	-0.4962479040806533	0.6197195167737328	0.9922583379435377	ENSG00000157540
180.43893197696588	0.2222229882539029	0.47751171452429547	0.46537703996494595	0.6416614734163947	0.9922583379435377	ENSG00000212933
8408.26257153575	0.10229258901782352	0.2200221342578834	0.46491953804033415	0.6419890783024769	0.9922583379435377	ENSG00000171189
18469.41330122586	-0.08202667447399013	0.1791776408441654	-0.4577952588701091	0.6470995423415054	0.9922583379435377	ENSG00000159140
8674.83602727621	0.0676235675632513	0.15232491488112934	0.4439429204081492	0.6570838524309115	0.9922583379435377	ENSG00000157601
13131.326382802883	0.08385781701587977	0.19144234837857216	0.43803169845186585	0.6613633051919643	0.9922583379435377	ENSG00000159082
10138.354840253789	0.08355093288706059	0.19199097315064534	0.4351815687787702	0.6634306398850169	0.9922583379435377	ENSG00000198862
1092.2416440639122	-0.10288423061904818	0.2416732219937408	-0.4257163030735479	0.670314580966153	0.9922583379435377	ENSG00000154719
9613.925341975926	0.06974002732403421	0.16729734910799102	0.4168627159717682	0.6767788260433591	0.9922583379435377	ENSG00000160218
7065.159729938832	0.06904598470495314	0.16700412140964074	0.4134388069117873	0.679285147352158	0.9922583379435377	ENSG00000183486
8469.381185808863	-0.07516282114473351	0.18240946168995995	-0.4120554956326071	0.6802987475836912	0.9922583379435377	ENSG00000159131
3666.8926147695856	-0.07940576932933767	0.1956445553701228	-0.40586751406967014	0.6848399485892026	0.9922583379435377	ENSG00000156253
3391.6912324501973	0.07718097091803897	0.19150179801055459	0.40303000661009536	0.6869261501525061	0.9922583379435377	ENSG00000154642
84.36261635871283	0.21505889395678982	0.5482625891662456	0.39225527731854615	0.6948696046152212	0.9922583379435377	ENSG00000186980
10549.230576220298	-0.06717117093263521	0.17320979931440986	-0.38780237145074176	0.698162290440467	0.9922583379435377	ENSG00000182093
2935.074925833208	0.08269476787927052	0.21344449821188952	0.38742984041302486	0.698438015960082	0.9922583379435377	ENSG00000142207
73.67677114997534	0.24282039528402258	0.634524022979113	0.38268116964897897	0.7019561780364214	0.9922583379435377	ENSG00000206105
1458.373658196782	0.09694545167252959	0.2595417497184276	0.373525460846681	0.7087573992953471	0.9922583379435377	ENSG00000155304
387.6882935926606	0.10548507645114792	0.28448829363867245	0.37078881208772735	0.7107948349855897	0.9922583379435377	ENSG00000156282
173.58758212531853	-0.14168489740649312	0.3919769272274289	-0.3614623401654612	0.7177538527606302	0.9922583379435377	ENSG00000186970
6113.74160760591	0.05905318698063163	0.16818642909306122	0.35111743140676477	0.7255002510951334	0.9922583379435377	ENSG00000159256
992.7652754629336	-0.10855471752511842	0.3112664445830105	-0.3487517508369533	0.7272756889682808	0.9922583379435377	ENSG00000160207
5277.16936236294	0.05388609586680718	0.15923292915433887	0.33841050436607417	0.7350538592801874	0.9922583379435377	ENSG00000159110
2760.703453685445	-0.07538685932410041	0.22952740560824736	-0.3284438262364589	0.7425761106176152	0.9922583379435377	ENSG00000183844
3810.407322430725	-0.06527857196619061	0.20393583595962966	-0.32009367877410666	0.7488973173877793	0.9922583379435377	ENSG00000142197
95.37943575205405	-0.18899692156350534	0.5971703095963318	-0.3164874718759231	0.7516325328556527	0.9922583379435377	ENSG00000244624
4732.482101305267	-0.05789090916675874	0.18547370193390528	-0.31212462232186716	0.7549458147210707	0.9922583379435377	ENSG00000160185
13920.56608916944	-0.045715253505997804	0.15090632290117229	-0.3029379593056314	0.7619371423874877	0.9922583379435377	ENSG00000160209
20765.26542561192	-0.0508472029674961	0.1684219017954262	-0.3019037454478913	0.7627254404578679	0.9922583379435377	ENSG00000141956
3274.161533815901	-0.0646982360204998	0.2154700168664785	-0.30026560985787515	0.7639745629692554	0.9922583379435377	ENSG00000280071
1832.5589584612387	0.05972887129084082	0.21178707324845403	0.282023214989949	0.7779257095338822	0.9922583379435377	ENSG00000278961
7985.126983186944	-0.04595182109876815	0.16501350925329	-0.27847308566860246	0.7806492227813076	0.9922583379435377	ENSG00000157578
3911.90523403772	0.05311948925845064	0.19251688335111883	0.2759211988777603	0.7826085913697098	0.9922583379435377	ENSG00000160190
853.8100343027897	0.06292101951351296	0.23620250809700008	0.26638590767069037	0.7899420173054306	0.9922583379435377	ENSG00000221837
202.79557088850288	0.10272441657935155	0.38652115109874774	0.26576661144504277	0.7904189589084869	0.9922583379435377	ENSG00000184351
1640.2080819344387	0.07683728723414247	0.2901775193093388	0.2647940730109812	0.791168103024567	0.9922583379435377	ENSG00000188992
197.54983301769934	0.11149021486682796	0.4458647715550592	0.2500538772731009	0.8025456836673159	0.9922583379435377	ENSG00000186977
6221.832691800249	0.04079281394710671	0.16519567742292177	0.2469363277749209	0.8049575012221284	0.9922583379435377	ENSG00000156273
1124.81028890386	0.055316103316476135	0.225445637711377	0.24536337840918285	0.8061750822292286	0.9922583379435377	ENSG00000160256
3511.202272901787	0.04717992591002586	0.19311963802123447	0.24430413392157554	0.8069952820584722	0.9922583379435377	ENSG00000159079
6022.825987621651	0.03891472266266918	0.163225275444595	0.23841113183404214	0.8115622343659405	0.9922583379435377	ENSG00000156304
402.0856088718805	-0.07883848857748493	0.340224993007929	-0.23172456520749368	0.8167519503567202	0.9922583379435377	ENSG00000243489
78.79519282136138	-0.11897024694719059	0.5190590726942012	-0.22920367489131785	0.8187106164570794	0.9922583379435377	ENSG00000206104
1406.95045020016	0.05501864560524924	0.24318697613565646	0.22624009920070023	0.8210146843604239	0.9922583379435377	ENSG00000184221
2782.0209196217334	-0.04260839775541249	0.20508157730079513	-0.20776316583970067	0.8354138944028505	0.9922583379435377	ENSG00000243927
1407.6810761214354	-0.04969679919492185	0.2392366043339569	-0.20773074978755646	0.8354392065140501	0.9922583379435377	ENSG00000183067
1132.847644212099	-0.049162921118414984	0.248636118828866	-0.19773040759316785	0.8432559975724302	0.9922583379435377	ENSG00000170262
226.85541349837789	-0.07701893186177945	0.3911804609115492	-0.19688849407842587	0.8439147978398086	0.9922583379435377	ENSG00000274749
270.7133741734784	0.06503760291098867	0.3343690847227778	0.19450842162908308	0.845777802150165	0.9922583379435377	ENSG00000274559
6197.904322944183	-0.0378973694035395	0.20157684130425294	-0.18800458008139218	0.8508730608184529	0.9922583379435377	ENSG00000173638
11744.151022313174	-0.028586613785935674	0.1582203205304012	-0.18067599465166617	0.8566219021583372	0.9922583379435377	ENSG00000160255
9921.19243901052	0.030803314487934646	0.1723788956035292	0.1786953929602969	0.8581768868453101	0.9922583379435377	ENSG00000177398
3281.527029571498	0.04046005988357375	0.23054137432906968	0.17550021119342313	0.8606866048467687	0.9922583379435377	ENSG00000274391
231.49391554034375	-0.07454804698365795	0.4362016039379776	-0.17090273467737582	0.8643002463387387	0.9922583379435377	ENSG00000187766
203.26462849185955	-0.06514521564054343	0.38757089012750673	-0.16808593550230602	0.8665156737729557	0.9922583379435377	ENSG00000183640
6513.270643401109	-0.026715426458405026	0.17103166916232465	-0.1562016355757462	0.8758740875583926	0.9922583379435377	ENSG00000160199
10696.938535771176	-0.02318753672560522	0.15963998869923884	-0.14524892487489743	0.8845143390107433	0.9922583379435377	ENSG00000142185
3643.2300142064423	0.027981610866190606	0.1936418641667006	0.14450186681792146	0.8851041824159241	0.9922583379435377	ENSG00000160193
5236.604420759337	-0.03422924748687077	0.26668742296430537	-0.12834968783455591	0.8978722450336364	0.9922583379435377	ENSG00000154654
2455.0509331912463	-0.0305032320000302	0.23824113931602317	-0.12803511638503431	0.898121182874981	0.9922583379435377	ENSG00000183421
333.77944474702394	-0.06152791629652427	0.48097523142916493	-0.12792325316565853	0.8982097088649048	0.9922583379435377	ENSG00000182591
3239.1202812587417	-0.026338336140581103	0.2085572718354838	-0.1262882656105972	0.8995037445764273	0.9922583379435377	ENSG00000198743
4308.483968838256	0.030337007880572947	0.2514817483797288	0.12063304027441828	0.9039816975869318	0.9922583379435377	ENSG00000142156
4094.21893436708	-0.02009066997957173	0.17094438416505256	-0.11752752263668113	0.906442035262491	0.9922583379435377	ENSG00000275464
431.3746351777183	-0.03918091444083198	0.34310575805017807	-0.11419486126811636	0.9090833253768231	0.9922583379435377	ENSG00000188155
1274.4339745844773	0.0335624569306137	0.3062613432295887	0.10958763707064922	0.9127364157884194	0.9922583379435377	ENSG00000215454
9234.653275631776	-0.017820177437101924	0.16636732770288865	-0.10711344398658938	0.9146989817707623	0.9922583379435377	ENSG00000160179
10252.29220775469	-0.02266804741931937	0.21228602624464296	-0.10678068556993114	0.9149629705387281	0.9922583379435377	ENSG00000157617
2687.7933717324445	-0.02071539493969565	0.2223526027371414	-0.09316461640066687	0.9257727841152859	0.9922583379435377	ENSG00000241837
1659.3526724779751	0.019449159942514293	0.21375838118625975	0.09098665434581085	0.9275031953573143	0.9922583379435377	ENSG00000159228
25486.21312734351	0.014461157922612175	0.15931469339386248	0.09077102440803042	0.9276745341518644	0.9922583379435377	ENSG00000205726
266.4989232045305	-0.040897761167085094	0.4551746785870685	-0.08985069488935099	0.92840586237531	0.9922583379435377	ENSG00000221864
2350.5512835169907	0.019621617265480937	0.22646710866309946	0.08664223860724408	0.9309558905672992	0.9922583379435377	ENSG00000159259
196.46763522560974	-0.029135591441886717	0.35284336455664383	-0.08257372638563372	0.9341904932185346	0.9922583379435377	ENSG00000240432
6677.99696236938	-0.014548741581067212	0.21844779313285437	-0.06660054273113686	0.9468997136698778	0.9922583379435377	ENSG00000274276
5027.010837191307	-0.011789887385254645	0.20350454827813702	-0.05793426970065052	0.9538009856804496	0.9922583379435377	ENSG00000154645
5393.776382536519	-0.009398135136401949	0.16846833078194728	-0.055785767525447776	0.9555124731565183	0.9922583379435377	ENSG00000185808
6930.774885091073	0.01055146617642469	0.19055867426182935	0.055371219480289204	0.9558427241774288	0.9922583379435377	ENSG00000159086
7102.8940052589505	0.009227972782305449	0.16983961916289123	0.05433345192239866	0.9566694981265489	0.9922583379435377	ENSG00000159147
306.7018104044821	0.020008753254110435	0.4437131322991274	0.04509389467567441	0.9640324678170694	0.9922583379435377	ENSG00000186971
229.1990537174231	-0.01942663197308724	0.5221973559145785	-0.03720170497428766	0.970324179182029	0.9922583379435377	ENSG00000212938
6078.41941892646	-0.006984948136000975	0.2008769056513201	-0.03477228063302294	0.9722613241102877	0.9922583379435377	ENSG00000156256
231.84016500771688	0.011135851269346015	0.39985131054832446	0.02784998066925225	0.9777818025941153	0.9922583379435377	ENSG00000187175
